Tag MAC,Frequency,Power (dBm),Voltage (mV)
58_E6_C5_01_08_CC,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.297, 1.678, 2.06, 2.6319999999999997, 3.281, 4.12, 5.188, 6.485, 8.087, 9.995, 12.741, 15.869, 19.76, 24.414, 30.0985, 36.774, 44.709, 53.941, 64.698, 77.363, 93.462, 111.086]"
58_E6_C5_01_08_CC,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.526, 1.907, 2.403, 3.052, 3.815, 4.883, 6.104, 7.63, 9.384, 11.673, 14.496, 18.158, 22.507, 27.695, 33.951, 41.39, 50.278, 60.349, 72.251, 86.023, 103.38, 122.072]"
58_E6_C5_01_08_CC,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.831, 2.213, 2.823, 3.586, 4.501, 5.646, 7.095, 8.774, 10.986, 13.581, 16.556, 20.6, 25.483, 31.319, 38.224, 46.464, 56.153, 67.407, 80.339, 95.369, 113.451, 133.516]"
58_E6_C5_01_08_CC,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.098, 2.67, 3.281, 4.12, 5.264, 6.561, 8.164, 10.224, 12.665, 15.717, 18.769, 23.346, 28.763, 35.325, 43.03, 52.033, 62.562, 74.998, 89.189, 105.287, 124.285, 145.8]"
58_E6_C5_01_08_CC,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.441, 3.052, 3.815, 4.807, 6.104, 7.63, 9.461, 11.826, 14.649, 18.082, 21.286, 26.398, 32.425, 39.75, 48.371, 58.3275, 69.963, 83.429, 98.878, 116.426, 135.882, 159.6475]"
58_E6_C5_01_08_CC,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.823, 3.51, 4.425, 5.57, 7.019, 8.774, 10.834, 13.5425, 16.785, 20.676, 24.186, 29.755, 36.622, 44.862, 54.322, 65.461, 78.279, 92.851, 109.636, 128.481, 149.615, 175.402]"
58_E6_C5_01_08_CC,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.204, 4.044, 5.112, 6.409, 8.011, 9.995, 12.436, 15.488, 19.15, 23.575, 27.466, 33.722, 41.352, 50.507, 60.998000000000005, 73.243, 87.32, 103.227, 121.538, 142.214, 165.255, 193.103]"
58_E6_C5_01_08_CC,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.7, 4.578, 5.875, 7.324, 9.155, 11.444, 14.191, 17.624, 21.744, 26.741500000000002, 31.205, 38.376, 46.921, 57.145, 68.894, 82.551, 97.887, 115.129, 135.042, 157.778, 183.185, 213.55]"
58_E6_C5_01_08_CC,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.2345, 5.341, 6.714, 8.430499999999999, 10.452, 13.123, 16.289, 20.142, 24.796, 30.518, 36.088, 44.327, 53.941, 65.423, 78.355, 93.614, 110.552, 129.854, 151.827, 176.471, 205.539, 237.964]"
58_E6_C5_01_08_CC,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.845000000000001, 6.1419999999999995, 7.706, 9.613, 12.131, 15.03, 18.692, 23.117, 28.534, 34.791, 41.81, 51.194, 62.333, 74.922, 89.418, 106.508, 125.429, 146.4485, 170.825, 197.833, 230.182, 265.812]"
58_E6_C5_01_08_CC,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.57, 7.095, 8.85, 11.139, 13.886, 17.319, 21.515, 26.474, 32.578, 39.826, 48.447, 59.052, 71.641, 86.213, 102.541, 121.233, 142.214, 165.942, 192.34, 222.019, 257.115, 297.017]"
58_E6_C5_01_08_CC,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.485, 8.164, 10.147, 12.894, 15.946, 19.989, 24.796, 30.594, 37.613, 45.853, 56.077, 68.475, 82.78, 99.031, 117.342, 137.789, 161.822, 187.686, 217.136, 249.79, 288.396, 332.265]"
58_E6_C5_01_08_CC,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.553, 9.384, 11.864, 14.878, 18.616, 23.117, 28.687, 35.401, 43.412, 53.025, 65.156, 79.194, 95.369, 113.756, 134.585, 157.855, 184.176, 213.321, 245.594, 281.91, 323.911, 370.871]"
58_E6_C5_01_08_CC,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.621, 10.872, 13.657, 17.243, 21.515, 26.703, 33.303, 41.047, 50.431, 61.341, 75.456, 91.783, 109.789, 130.846, 154.345, 180.514, 209.506, 242.39, 278.63, 318.914, 364.004, 417.182]"
58_E6_C5_01_08_CC,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.842, 12.398, 15.64, 19.684, 24.6815, 30.823, 38.376, 47.303, 58.137, 70.726, 87.205, 105.364, 126.65, 149.615, 176.699, 205.921, 238.918, 275.731, 316.091, 360.914, 409.819, 468.528]"
58_E6_C5_01_08_CC,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.91, 13.809, 17.472, 21.973, 27.733, 34.714, 43.412, 53.712, 66.072, 80.797, 98.154, 119.173, 143.282, 169.299, 199.664, 232.7, 269.703, 310.979, 356.146, 406.806, 462.577, 527.962]"
58_E6_C5_01_08_CC,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.597, 14.725, 18.769, 23.804, 29.984, 37.842, 47.303, 58.9, 72.786, 89.189, 107.881, 131.304, 157.168, 187.304, 220.951, 258.564, 299.954, 345.235, 396.963, 453.193, 516.747, 590.066]"
58_E6_C5_01_08_CC,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.826, 15.106, 19.074, 24.262, 30.671, 38.834, 48.676, 61.074, 75.914, 93.538, 112.84, 138.17, 166.934, 200.046, 237.201, 278.172, 323.644, 375.067, 432.364, 494.392, 567.025, 649.004]"
58_E6_C5_01_08_CC,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.368, 14.496, 18.311, 23.27, 29.374, 37.385, 47.15, 59.205, 73.777, 91.402, 112.116, 138.247, 168.231, 202.564, 242.008, 286.641, 335.851, 391.928, 453.88, 522.774, 601.816, 692.302]"
58_E6_C5_01_08_CC,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.452, 13.352, 17.014, 21.363, 27.314, 34.295, 43.336, 54.4365, 67.826, 84.611, 105.135, 130.388, 159.915, 193.942, 233.539, 279.164, 330.663, 389.258, 454.643, 527.886, 608.453, 708.095]"
58_E6_C5_01_08_CC,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.461, 12.055, 15.183, 19.226, 24.262, 30.747, 38.758, 48.524, 60.426, 75.3415, 94.682, 117.8, 145.19, 177.157, 214.847, 258.03, 308.08, 365.682, 430.304, 504.158, 584.802, 684.367]"
58_E6_C5_01_08_CC,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.469, 10.758, 13.657, 17.243, 21.668, 27.39, 34.333, 42.954, 53.483, 66.3, 84.077, 103.914, 128.862, 157.244, 191.501, 231.098, 276.799, 330.0145, 390.86, 460.822, 538.491, 635.157]"
58_E6_C5_01_08_CC,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.706, 9.766, 12.284, 15.488, 19.532, 24.567, 30.747, 38.3, 47.608, 58.824, 74.235, 92.4315, 114.29, 139.62, 169.833, 205.386, 246.128, 293.126, 349.355, 413.062, 487.678, 577.554]"
58_E6_C5_01_08_CC,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.095, 8.927, 11.292, 14.267, 17.929, 22.431, 28.153, 35.019, 43.412, 53.673500000000004, 66.148, 82.704, 102.388, 125.277, 151.904, 183.871, 220.645, 263.676, 313.42, 371.1375, 441.978, 524.376]"
58_E6_C5_01_08_CC,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.561, 8.316, 10.452, 13.275, 16.556, 20.829, 26.017, 32.425, 40.131, 49.592, 60.502, 74.922, 92.47, 113.069, 137.713, 165.942, 199.741, 238.346, 283.589, 335.698, 402.342, 477.531]"
58_E6_C5_01_08_CC,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.18, 7.782, 9.842, 12.398, 15.488, 19.455, 24.338, 30.289, 37.461, 46.387, 55.314, 68.437, 84.535, 103.609, 125.887, 151.751, 181.964, 217.823, 259.098, 306.859, 368.2, 437.324]"
58_E6_C5_01_08_CC,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.798, 7.324, 9.27, 11.673, 14.572, 18.387, 22.812, 28.458, 35.209999999999994, 43.488, 50.965, 63.172, 78.126, 95.521, 116.197, 140.23, 168.307, 200.427, 239.033, 283.055, 337.835, 402.9525]"
58_E6_C5_01_08_CC,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.493, 6.943, 8.774, 10.986, 13.771, 17.243, 21.515, 26.78, 33.188, 40.97, 47.379, 58.747, 72.48, 88.808, 108.11, 130.388, 156.405, 187.228, 222.629, 263.523, 313.802, 372.549]"
58_E6_C5_01_08_CC,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.188, 6.523, 8.24, 10.376, 13.046, 16.327, 20.294, 25.254, 31.205, 38.529, 44.785, 55.619, 68.513, 84.001, 102.083, 123.522, 148.013, 176.928, 210.498, 249.18, 293.736, 348.821]"
58_E6_C5_01_08_CC,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.845000000000001, 6.1419999999999995, 7.706, 9.689, 12.169, 15.183, 18.997, 23.575, 29.221, 36.088, 42.496, 52.796, 65.118, 79.5, 96.742, 117.113, 140.536, 168.002, 199.512, 236.591, 276.837, 328.756]"
58_E6_C5_00_F6_64,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.221, 1.602, 2.136, 2.67, 3.357, 4.349, 5.417, 6.867, 8.545, 10.681, 13.504, 16.8995, 21.057, 26.017, 31.968, 39.063, 47.379, 57.145, 68.513, 81.712, 98.459, 116.96]"
58_E6_C5_00_F6_64,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.526, 1.907, 2.518, 3.1660000000000004, 4.0055, 5.0735, 6.409, 8.011, 10.071, 12.512, 15.488, 19.455, 24.109, 29.603, 36.316, 44.251, 53.559, 64.24, 76.753, 91.211, 109.407, 128.939]"
58_E6_C5_00_F6_64,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.831, 2.289, 2.976, 3.738, 4.7685, 6.027, 7.553, 9.461, 11.826, 14.649, 17.777, 22.240000000000002, 27.428, 33.722, 41.047, 49.821, 60.197, 72.023, 85.756, 101.472, 120.546, 141.604]"
58_E6_C5_00_F6_64,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.136, 2.747, 3.51, 4.425, 5.646, 7.095, 8.85, 11.063, 13.733, 17.09, 20.371, 25.33, 31.205, 38.3, 46.578, 56.229, 67.369, 80.644, 95.521, 112.612, 132.677, 155.337]"
58_E6_C5_00_F6_64,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.594, 3.204, 4.12, 5.264, 6.561, 8.24, 10.376, 12.894, 16.022, 19.76, 23.346, 28.763, 35.477, 43.259, 52.72, 63.325, 75.837, 90.105, 106.54599999999999, 125.124, 145.724, 170.901]"
58_E6_C5_00_F6_64,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.976, 3.815, 4.883, 6.104, 7.668, 9.613, 11.978, 14.954, 18.54, 22.812, 26.703, 32.807, 40.284, 49.21, 59.434, 71.4505, 85.222, 100.862, 118.791, 139.01, 161.517, 188.83]"
58_E6_C5_00_F6_64,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.51, 4.425, 5.57, 7.019, 8.85, 11.139, 13.886, 17.243, 21.363, 26.246, 30.518, 37.461, 45.853, 55.924, 67.292, 80.644, 95.75, 112.917, 132.525, 154.65, 179.332, 209.125]"
58_E6_C5_00_F6_64,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.044, 5.112, 6.485, 8.164, 10.224, 12.818, 16.022, 19.837, 24.4525, 29.984, 35.172, 43.03, 52.491, 63.706, 76.6385, 91.402, 108.11, 126.726, 148.241, 172.732, 200.084, 232.776]"
58_E6_C5_00_F6_64,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.73, 5.951, 7.553, 9.537, 11.978, 14.878, 18.54, 22.965, 28.229, 34.638, 40.97, 50.202, 60.883, 73.625, 87.892, 104.448, 122.988, 143.969, 167.849, 194.476, 225.986, 261.158]"
58_E6_C5_00_F6_64,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.493, 6.943, 8.85, 11.063, 13.886, 17.319, 21.515, 26.627, 32.654, 39.902, 47.913, 58.442, 70.954, 84.993, 100.938, 119.745, 140.536, 163.5, 190.051, 219.577, 254.902, 293.507]"
58_E6_C5_00_F6_64,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.409, 8.164, 10.224, 12.97, 16.136499999999998, 20.142, 25.063, 30.747, 37.766, 46.082, 56.001, 68.055, 82.246, 98.421, 116.655, 137.331, 160.449, 186.542, 215.686, 248.188, 286.641, 330.282]"
58_E6_C5_00_F6_64,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.477, 9.461, 11.902, 15.03, 18.769, 23.423, 29.145, 35.859, 43.946, 53.483, 65.232, 79.423, 95.483, 113.756, 134.279, 157.168, 183.642, 212.406, 245.098, 281.033, 323.644, 371.786]"
58_E6_C5_00_F6_64,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.774, 11.063, 13.962, 17.548, 21.973, 27.39, 33.951, 41.81, 51.194, 62.257, 76.219, 92.164, 110.475, 131.151, 154.65, 180.781, 210.117, 242.771, 278.706, 318.99, 365.377, 417.525]"
58_E6_C5_00_F6_64,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.071, 12.703, 16.098, 20.294, 25.33, 31.51, 39.292, 48.447, 59.358, 72.023, 88.121, 106.584, 127.031, 150.912, 177.577, 206.912, 239.567, 276.493, 317.006, 362.02, 412.528, 471.733]"
58_E6_C5_00_F6_64,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.215, 14.343, 18.158, 22.812, 28.687, 35.859, 44.633, 55.161, 67.674, 82.17, 100.481, 121.08, 145.19, 171.2445, 201.801, 234.913, 272.068, 313.497, 358.892, 409.476, 464.599, 530.633]"
58_E6_C5_00_F6_64,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[12.131, 15.335, 19.57, 24.72, 31.205, 39.063, 48.981, 60.578, 74.617, 91.249, 110.17, 133.745, 160.754, 189.899, 224.155, 261.349, 302.968, 349.508, 400.626, 457.771, 521.324, 595.331]"
58_E6_C5_00_F6_64,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[12.207, 15.64, 19.913, 25.292, 31.968, 40.397999999999996, 50.584, 63.02, 78.088, 95.827, 115.587, 141.146, 169.375, 202.64, 239.872, 281.529, 327.84, 378.347, 436.561, 499.733, 572.29, 654.994]"
58_E6_C5_00_F6_64,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.826, 15.03, 19.074, 24.262, 30.594, 38.834, 48.753, 61.112, 75.99, 93.881, 113.87049999999999, 140.002, 169.909, 204.852, 244.297, 288.281, 337.606, 393.835, 456.779, 525.444, 606.546, 697.948]"
58_E6_C5_00_F6_64,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.758, 13.657, 17.319, 21.973, 27.771, 35.172, 44.251, 55.467, 69.2, 85.679, 106.126, 131.228, 160.372, 194.247, 233.539, 278.897, 329.366, 387.655, 452.964, 526.36, 609.369, 707.485]"
58_E6_C5_00_F6_64,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.499, 12.055, 15.3735, 19.379, 24.605, 30.976, 38.987, 48.829, 60.655, 75.456, 94.606, 117.494, 144.35, 175.708, 212.558, 255.589, 304.799, 361.486, 425.956, 498.97, 578.317, 679.789]"
58_E6_C5_00_F6_64,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.392, 10.605, 13.428, 17.014, 21.439, 27.008, 33.951, 42.496, 52.72, 65.461, 82.628, 102.77, 126.612, 154.574, 187.762, 226.139, 271.077, 323.262, 382.391, 451.057, 525.826, 620.584]"
58_E6_C5_00_F6_64,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.324, 9.308, 11.826, 15.03, 18.845, 23.804, 29.679, 37.156, 46.082, 57.069, 72.328, 89.265, 110.628, 134.89, 164.187, 198.291, 237.812, 283.894, 337.11, 398.718, 468.376, 555.047]"
58_E6_C5_00_F6_64,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.5995, 8.392, 10.605, 13.428, 16.8995, 21.286, 26.551, 33.036, 40.97, 50.584, 63.63, 79.042, 97.734, 119.249, 144.846, 175.097, 209.735, 249.943, 297.932, 352.56, 418.173, 496.3]"
58_E6_C5_00_F6_64,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.027, 7.706, 9.766, 12.284, 15.488, 19.455, 24.338, 30.289, 37.537, 46.311, 56.84, 71.031, 87.739, 107.271, 130.007, 157.168, 188.449, 225.071, 267.491, 316.701, 378.347, 449.149]"
58_E6_C5_00_F6_64,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.6080000000000005, 7.172, 9.079, 11.444, 14.42, 18.082, 22.583, 28.153, 34.867, 43.03, 52.186, 64.546, 79.576, 97.353, 118.486, 142.672, 171.664, 204.623, 243.4195, 287.976, 345.541, 410.239]"
58_E6_C5_00_F6_64,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.264, 6.714, 8.469, 10.758, 13.504, 17.014, 21.286, 26.474, 32.654, 40.436, 47.913, 59.358, 73.243, 89.723, 109.026, 131.456, 157.51100000000002, 188.449, 224.002, 265.202, 318.227, 377.661]"
58_E6_C5_00_F6_64,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.959, 6.256, 8.011, 10.147, 12.741, 16.022, 19.989, 24.872, 30.823, 38.071, 44.404, 55.085, 68.055, 83.238, 101.32, 122.301, 146.639, 174.678, 208.209, 246.433, 293.812, 350.195]"
58_E6_C5_00_F6_64,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.73, 5.951, 7.63, 9.613, 12.0165, 15.106, 18.845, 23.499, 29.068, 35.935, 41.505, 51.499, 63.478, 77.821, 94.835, 114.4045, 137.179, 164.263, 195.239, 230.945, 274.51, 325.856]"
58_E6_C5_00_F6_64,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.425, 5.6080000000000005, 7.095, 9.003, 11.368, 14.267, 17.777, 22.202, 27.466, 33.951, 39.368, 48.905, 60.273, 73.93, 89.876, 108.873, 130.541, 155.947, 185.5115, 219.577, 258.335, 306.706]"
58_E6_C5_00_F6_64,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.196, 5.264, 6.714, 8.469, 10.605, 13.352, 16.709, 20.752, 25.788, 31.739, 37.537, 46.578, 57.45, 70.268, 85.451, 103.532, 124.285, 148.623, 176.547, 209.43, 244.755, 290.379]"
98_A3_16_8F_18_38,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.259, 1.602, 2.136, 2.594, 3.357, 4.273, 5.341, 6.714, 8.354, 10.376, 13.199, 16.48, 20.6, 25.406, 31.205, 38.148, 46.311, 55.924, 67.063, 80.072, 96.513, 114.672]"
98_A3_16_8F_18_38,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.526, 1.984, 2.441, 3.128, 3.967, 5.035, 6.256, 7.782, 9.689, 12.131, 14.954, 18.769, 23.346, 28.687, 35.248, 42.954, 52.033, 62.4475, 74.693, 88.884, 106.661, 125.811]"
98_A3_16_8F_18_38,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.755, 2.289, 2.899, 3.662, 4.578, 5.798, 7.248, 9.079, 11.33, 14.038, 17.09, 21.286, 26.284, 32.387, 39.521, 48.066, 57.984, 69.619, 82.933, 98.268, 116.808, 137.293]"
98_A3_16_8F_18_38,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.06, 2.67, 3.357, 4.196, 5.341, 6.714, 8.392, 10.529, 13.046, 16.175, 19.303, 24.033, 29.679, 36.469, 44.48, 53.712, 64.546, 77.287, 91.783, 108.339, 127.718, 149.767]"
98_A3_16_8F_18_38,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.365, 3.052, 3.891, 4.883, 6.18, 7.782, 9.766, 12.131, 15.106, 18.616, 21.973, 27.161, 33.417, 40.932, 49.897, 60.121, 72.099, 85.832, 101.701, 119.554, 139.391, 163.7675]"
98_A3_16_8F_18_38,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.747, 3.586, 4.463, 5.646, 7.172, 8.927, 11.139, 13.886, 17.243, 21.286, 24.872, 30.671, 37.69, 46.159, 55.885999999999996, 67.292, 80.415, 95.369, 112.535, 131.914, 153.506, 179.751]"
98_A3_16_8F_18_38,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.204, 4.12, 5.188, 6.485, 8.164, 10.224, 12.818, 15.869, 19.608, 24.186, 28.153, 34.638, 42.573, 51.957, 62.715, 75.303, 89.647, 105.974, 124.666, 145.8, 169.26100000000002, 197.757]"
98_A3_16_8F_18_38,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.662, 4.654, 5.875, 7.401, 9.308, 11.673, 14.496, 18.006, 22.278, 27.39, 32.044, 39.445, 48.142, 58.747, 70.84, 84.688, 100.481, 118.029, 138.399, 161.631, 187.533, 218.585]"
98_A3_16_8F_18_38,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.273, 5.341, 6.79, 8.545, 10.681, 13.352, 16.594, 20.6, 25.406, 31.243, 37.003, 45.548, 55.467, 67.216, 80.491, 96.056, 113.375, 133.135, 155.566, 180.667, 210.422, 243.534]"
98_A3_16_8F_18_38,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.883, 6.18, 7.782, 9.766, 12.284, 15.335, 19.074, 23.651, 29.145, 35.63, 42.878, 52.567, 63.935, 76.905, 91.707, 109.178, 128.557, 149.996, 174.868, 202.487, 235.523, 271.763]"
